id_camera,data_hora,qtd_pessoas,fk_upa
5183,"2025-04-27 20:54:36",152,18
5184,"2025-04-27 20:59:36",149,18
5185,"2025-04-26 21:04:36",146,19
5186,"2025-04-26 21:09:36",145,19
5187,"2025-04-26 21:14:36",143,19
5188,"2025-04-26 21:19:36",147,19
5189,"2025-04-26 21:24:36",152,19
5190,"2025-04-26 21:29:36",150,19
5191,"2025-04-26 21:34:36",149,19
5192,"2025-04-26 21:39:36",149,19
5193,"2025-04-26 21:44:36",148,19
5194,"2025-04-26 21:49:36",148,19
5195,"2025-04-26 21:54:36",147,19
5196,"2025-04-26 21:59:36",145,19
5197,"2025-04-26 22:04:36",142,19
5198,"2025-04-26 22:09:36",144,19
5199,"2025-04-26 22:14:36",141,19
5200,"2025-04-26 22:19:36",142,19
5201,"2025-04-26 22:24:36",142,19
5202,"2025-04-26 22:29:36",140,19
5203,"2025-04-26 22:34:36",140,19
5204,"2025-04-26 22:39:36",139,19
5205,"2025-04-26 22:44:36",133,19
5206,"2025-04-26 22:49:36",139,19
5207,"2025-04-26 22:54:36",134,19
5208,"2025-04-26 22:59:36",NULL,19
5209,"2025-04-26 23:04:36",133,19
5210,"2025-04-26 23:09:36",133,19
5211,"2025-04-26 23:14:36",133,19
5212,"2025-04-26 23:19:36",130,19
5213,"2025-04-26 23:24:36",132,19
5214,"2025-04-26 23:29:36",129,19
5215,"2025-04-26 23:34:36",130,19
5216,"2025-04-26 23:39:36",132,19
5217,"2025-04-26 23:44:36",130,19
5218,"2025-04-26 23:49:36",126,19
5219,"2025-04-26 23:54:36",132,19
5220,"2025-04-26 23:59:36",127,19
5221,"2025-04-27 00:04:36",132,19
5222,"2025-04-27 00:09:36",132,19
5223,"2025-04-27 00:14:36",136,19
5224,"2025-04-27 00:19:36",134,19
5225,"2025-04-27 00:24:36",131,19
5226,"2025-04-27 00:29:36",129,19
5227,"2025-04-27 00:34:36",128,19
5228,"2025-04-27 00:39:36",NULL,19
5229,"2025-04-27 00:44:36",126,19
5230,"2025-04-27 00:49:36",128,19
5231,"2025-04-27 00:54:36",129,19
5232,"2025-04-27 00:59:36",131,19
5233,"2025-04-27 01:04:36",136,19
5234,"2025-04-27 01:09:36",134,19
5235,"2025-04-27 01:14:36",NULL,19
5236,"2025-04-27 01:19:36",131,19
5237,"2025-04-27 01:24:36",128,19
5238,"2025-04-27 01:29:36",128,19
5239,"2025-04-27 01:34:36",130,19
5240,"2025-04-27 01:39:36",133,19
5241,"2025-04-27 01:44:36",131,19
5242,"2025-04-27 01:49:36",127,19
5243,"2025-04-27 01:54:36",129,19
5244,"2025-04-27 01:59:36",129,19
5245,"2025-04-27 02:04:36",126,19
5246,"2025-04-27 02:09:36",129,19
5247,"2025-04-27 02:14:36",132,19
5248,"2025-04-27 02:19:36",NULL,19
5249,"2025-04-27 02:24:36",139,19
5250,"2025-04-27 02:29:36",139,19
5251,"2025-04-27 02:34:36",139,19
5252,"2025-04-27 02:39:36",140,19
5253,"2025-04-27 02:44:36",141,19
5254,"2025-04-27 02:49:36",143,19
5255,"2025-04-27 02:54:36",146,19
5256,"2025-04-27 02:59:36",144,19
5257,"2025-04-27 03:04:36",145,19
5258,"2025-04-27 03:09:36",NULL,19
5259,"2025-04-27 03:14:36",148,19
5260,"2025-04-27 03:19:36",151,19
5261,"2025-04-27 03:24:36",150,19
5262,"2025-04-27 03:29:36",155,19
5263,"2025-04-27 03:34:36",153,19
5264,"2025-04-27 03:39:36",150,19
5265,"2025-04-27 03:44:36",146,19
5266,"2025-04-27 03:49:36",NULL,19
5267,"2025-04-27 03:54:36",151,19
5268,"2025-04-27 03:59:36",152,19
5269,"2025-04-27 04:04:36",154,19
5270,"2025-04-27 04:09:36",159,19
5271,"2025-04-27 04:14:36",157,19
5272,"2025-04-27 04:19:36",155,19
5273,"2025-04-27 04:24:36",154,19
5274,"2025-04-27 04:29:36",153,19
5275,"2025-04-27 04:34:36",155,19
5276,"2025-04-27 04:39:36",151,19
5277,"2025-04-27 04:44:36",154,19
5278,"2025-04-27 04:49:36",154,19
5279,"2025-04-27 04:54:36",NULL,19
5280,"2025-04-27 04:59:36",NULL,19
5281,"2025-04-27 05:04:36",152,19
5282,"2025-04-27 05:09:36",152,19
5283,"2025-04-27 05:14:36",149,19
5284,"2025-04-27 05:19:36",152,19
5285,"2025-04-27 05:24:36",151,19
5286,"2025-04-27 05:29:36",150,19
5287,"2025-04-27 05:34:36",152,19
5288,"2025-04-27 05:39:36",150,19
5289,"2025-04-27 05:44:36",149,19
5290,"2025-04-27 05:49:36",148,19
5291,"2025-04-27 05:54:36",149,19
5292,"2025-04-27 05:59:36",150,19
5293,"2025-04-27 06:04:36",NULL,19
5294,"2025-04-27 06:09:36",148,19
5295,"2025-04-27 06:14:36",152,19
5296,"2025-04-27 06:19:36",154,19
5297,"2025-04-27 06:24:36",154,19
5298,"2025-04-27 06:29:36",152,19
5299,"2025-04-27 06:34:36",154,19
5300,"2025-04-27 06:39:36",153,19
5301,"2025-04-27 06:44:36",152,19
5302,"2025-04-27 06:49:36",150,19
5303,"2025-04-27 06:54:36",147,19
5304,"2025-04-27 06:59:36",147,19
5305,"2025-04-27 07:04:36",151,19
5306,"2025-04-27 07:09:36",149,19
5307,"2025-04-27 07:14:36",147,19
5308,"2025-04-27 07:19:36",146,19
5309,"2025-04-27 07:24:36",147,19
5310,"2025-04-27 07:29:36",148,19
5311,"2025-04-27 07:34:36",150,19
5312,"2025-04-27 07:39:36",145,19
5313,"2025-04-27 07:44:36",143,19
5314,"2025-04-27 07:49:36",143,19
5315,"2025-04-27 07:54:36",143,19
5316,"2025-04-27 07:59:36",142,19
5317,"2025-04-27 08:04:36",NULL,19
5318,"2025-04-27 08:09:36",138,19
5319,"2025-04-27 08:14:36",139,19
5320,"2025-04-27 08:19:36",NULL,19
5321,"2025-04-27 08:24:36",136,19
5322,"2025-04-27 08:29:36",140,19
5323,"2025-04-27 08:34:36",NULL,19
5324,"2025-04-27 08:39:36",NULL,19
5325,"2025-04-27 08:44:36",NULL,19
5326,"2025-04-27 08:49:36",NULL,19
5327,"2025-04-27 08:54:36",NULL,19
5328,"2025-04-27 08:59:36",NULL,19
5329,"2025-04-27 09:04:36",142,19
5330,"2025-04-27 09:09:36",144,19
5331,"2025-04-27 09:14:36",146,19
5332,"2025-04-27 09:19:36",147,19
5333,"2025-04-27 09:24:36",151,19
5334,"2025-04-27 09:29:36",147,19
5335,"2025-04-27 09:34:36",145,19
5336,"2025-04-27 09:39:36",150,19
5337,"2025-04-27 09:44:36",145,19
5338,"2025-04-27 09:49:36",148,19
5339,"2025-04-27 09:54:36",143,19
5340,"2025-04-27 09:59:36",147,19
5341,"2025-04-27 10:04:36",143,19
5342,"2025-04-27 10:09:36",141,19
5343,"2025-04-27 10:14:36",140,19
5344,"2025-04-27 10:19:36",141,19
5345,"2025-04-27 10:24:36",143,19
5346,"2025-04-27 10:29:36",144,19
5347,"2025-04-27 10:34:36",NULL,19
5348,"2025-04-27 10:39:36",142,19
5349,"2025-04-27 10:44:36",142,19
5350,"2025-04-27 10:49:36",144,19
5351,"2025-04-27 10:54:36",140,19
5352,"2025-04-27 10:59:36",137,19
5353,"2025-04-27 11:04:36",138,19
5354,"2025-04-27 11:09:36",139,19
5355,"2025-04-27 11:14:36",140,19
5356,"2025-04-27 11:19:36",138,19
5357,"2025-04-27 11:24:36",139,19
5358,"2025-04-27 11:29:36",138,19
5359,"2025-04-27 11:34:36",139,19
5360,"2025-04-27 11:39:36",139,19
5361,"2025-04-27 11:44:36",138,19
5362,"2025-04-27 11:49:36",137,19
5363,"2025-04-27 11:54:36",135,19
5364,"2025-04-27 11:59:36",135,19
5365,"2025-04-27 12:04:36",NULL,19
5366,"2025-04-27 12:09:36",133,19
5367,"2025-04-27 12:14:36",134,19
5368,"2025-04-27 12:19:36",130,19
5369,"2025-04-27 12:24:36",135,19
5370,"2025-04-27 12:29:36",131,19
5371,"2025-04-27 12:34:36",131,19
5372,"2025-04-27 12:39:36",135,19
5373,"2025-04-27 12:44:36",134,19
5374,"2025-04-27 12:49:36",133,19
5375,"2025-04-27 12:54:36",130,19
5376,"2025-04-27 12:59:36",132,19
5377,"2025-04-27 13:04:36",132,19
5378,"2025-04-27 13:09:36",126,19
5379,"2025-04-27 13:14:36",131,19
5380,"2025-04-27 13:19:36",NULL,19
5381,"2025-04-27 13:24:36",NULL,19
5382,"2025-04-27 13:29:36",134,19
5383,"2025-04-27 13:34:36",136,19
5384,"2025-04-27 13:39:36",138,19
5385,"2025-04-27 13:44:36",138,19
5386,"2025-04-27 13:49:36",136,19
5387,"2025-04-27 13:54:36",135,19
5388,"2025-04-27 13:59:36",130,19
5389,"2025-04-27 14:04:36",128,19
5390,"2025-04-27 14:09:36",128,19
5391,"2025-04-27 14:14:36",125,19
5392,"2025-04-27 14:19:36",123,19
5393,"2025-04-27 14:24:36",126,19
5394,"2025-04-27 14:29:36",128,19
5395,"2025-04-27 14:34:36",126,19
5396,"2025-04-27 14:39:36",121,19
5397,"2025-04-27 14:44:36",120,19
5398,"2025-04-27 14:49:36",118,19
5399,"2025-04-27 14:54:36",120,19
5400,"2025-04-27 14:59:36",119,19
5401,"2025-04-27 15:04:36",120,19
5402,"2025-04-27 15:09:36",115,19
5403,"2025-04-27 15:14:36",113,19
5404,"2025-04-27 15:19:36",117,19
5405,"2025-04-27 15:24:36",116,19
5406,"2025-04-27 15:29:36",113,19
5407,"2025-04-27 15:34:36",114,19
5408,"2025-04-27 15:39:36",116,19
5409,"2025-04-27 15:44:36",117,19
5410,"2025-04-27 15:49:36",119,19
5411,"2025-04-27 15:54:36",119,19
5412,"2025-04-27 15:59:36",119,19
5413,"2025-04-27 16:04:36",121,19
5414,"2025-04-27 16:09:36",124,19
5415,"2025-04-27 16:14:36",121,19
5416,"2025-04-27 16:19:36",123,19
5417,"2025-04-27 16:24:36",127,19
5418,"2025-04-27 16:29:36",127,19
5419,"2025-04-27 16:34:36",131,19
5420,"2025-04-27 16:39:36",129,19
5421,"2025-04-27 16:44:36",130,19
5422,"2025-04-27 16:49:36",134,19
5423,"2025-04-27 16:54:36",131,19
5424,"2025-04-27 16:59:36",132,19
5425,"2025-04-27 17:04:36",131,19
5426,"2025-04-27 17:09:36",135,19
5427,"2025-04-27 17:14:36",133,19
5428,"2025-04-27 17:19:36",140,19
5429,"2025-04-27 17:24:36",135,19
5430,"2025-04-27 17:29:36",132,19
5431,"2025-04-27 17:34:36",128,19
5432,"2025-04-27 17:39:36",133,19
5433,"2025-04-27 17:44:36",134,19
5434,"2025-04-27 17:49:36",NULL,19
5435,"2025-04-27 17:54:36",NULL,19
5436,"2025-04-27 17:59:36",133,19
5437,"2025-04-27 18:04:36",137,19
5438,"2025-04-27 18:09:36",138,19
5439,"2025-04-27 18:14:36",NULL,19
5440,"2025-04-27 18:19:36",136,19
5441,"2025-04-27 18:24:36",NULL,19
5442,"2025-04-27 18:29:36",135,19
5443,"2025-04-27 18:34:36",136,19
5444,"2025-04-27 18:39:36",139,19
5445,"2025-04-27 18:44:36",137,19
5446,"2025-04-27 18:49:36",136,19
5447,"2025-04-27 18:54:36",135,19
5448,"2025-04-27 18:59:36",140,19
5449,"2025-04-27 19:04:36",137,19
5450,"2025-04-27 19:09:36",139,19
5451,"2025-04-27 19:14:36",139,19
5452,"2025-04-27 19:19:36",136,19
5453,"2025-04-27 19:24:36",140,19
5454,"2025-04-27 19:29:36",136,19
5455,"2025-04-27 19:34:36",136,19
5456,"2025-04-27 19:39:36",138,19
5457,"2025-04-27 19:44:36",NULL,19
5458,"2025-04-27 19:49:36",134,19
5459,"2025-04-27 19:54:36",132,19
5460,"2025-04-27 19:59:36",133,19
5461,"2025-04-27 20:04:36",133,19
5462,"2025-04-27 20:09:36",138,19
5463,"2025-04-27 20:14:36",134,19
5464,"2025-04-27 20:19:36",136,19
5465,"2025-04-27 20:24:36",135,19
5466,"2025-04-27 20:29:36",134,19
5467,"2025-04-27 20:34:36",134,19
5468,"2025-04-27 20:39:36",138,19
5469,"2025-04-27 20:44:36",141,19
5470,"2025-04-27 20:49:36",140,19
5471,"2025-04-27 20:54:36",140,19
5472,"2025-04-27 20:59:36",143,19
5473,"2025-04-26 21:04:36",138,20
5474,"2025-04-26 21:09:36",143,20
5475,"2025-04-26 21:14:36",145,20
5476,"2025-04-26 21:19:36",143,20
5477,"2025-04-26 21:24:36",143,20
5478,"2025-04-26 21:29:36",140,20
5479,"2025-04-26 21:34:36",142,20
5480,"2025-04-26 21:39:36",138,20
5481,"2025-04-26 21:44:36",137,20
5482,"2025-04-26 21:49:36",133,20
5483,"2025-04-26 21:54:36",135,20
5484,"2025-04-26 21:59:36",140,20
5485,"2025-04-26 22:04:36",137,20
5486,"2025-04-26 22:09:36",139,20
5487,"2025-04-26 22:14:36",139,20
5488,"2025-04-26 22:19:36",136,20
5489,"2025-04-26 22:24:36",141,20
5490,"2025-04-26 22:29:36",140,20
5491,"2025-04-26 22:34:36",138,20
5492,"2025-04-26 22:39:36",141,20
5493,"2025-04-26 22:44:36",141,20
5494,"2025-04-26 22:49:36",141,20
5495,"2025-04-26 22:54:36",144,20
5496,"2025-04-26 22:59:36",143,20
5497,"2025-04-26 23:04:36",142,20
5498,"2025-04-26 23:09:36",142,20
5499,"2025-04-26 23:14:36",143,20
5500,"2025-04-26 23:19:36",140,20
5501,"2025-04-26 23:24:36",143,20
5502,"2025-04-26 23:29:36",146,20
5503,"2025-04-26 23:34:36",146,20
5504,"2025-04-26 23:39:36",145,20
5505,"2025-04-26 23:44:36",146,20
5506,"2025-04-26 23:49:36",146,20
5507,"2025-04-26 23:54:36",141,20
5508,"2025-04-26 23:59:36",144,20
5509,"2025-04-27 00:04:36",140,20
5510,"2025-04-27 00:09:36",139,20
5511,"2025-04-27 00:14:36",136,20
5512,"2025-04-27 00:19:36",137,20
5513,"2025-04-27 00:24:36",135,20
5514,"2025-04-27 00:29:36",136,20
5515,"2025-04-27 00:34:36",136,20
5516,"2025-04-27 00:39:36",140,20
5517,"2025-04-27 00:44:36",137,20
5518,"2025-04-27 00:49:36",140,20
5519,"2025-04-27 00:54:36",137,20
5520,"2025-04-27 00:59:36",142,20
5521,"2025-04-27 01:04:36",140,20
5522,"2025-04-27 01:09:36",140,20
5523,"2025-04-27 01:14:36",139,20
5524,"2025-04-27 01:19:36",138,20
5525,"2025-04-27 01:24:36",141,20
5526,"2025-04-27 01:29:36",NULL,20
5527,"2025-04-27 01:34:36",138,20
5528,"2025-04-27 01:39:36",143,20
5529,"2025-04-27 01:44:36",144,20
5530,"2025-04-27 01:49:36",146,20
5531,"2025-04-27 01:54:36",147,20
5532,"2025-04-27 01:59:36",148,20
5533,"2025-04-27 02:04:36",NULL,20
5534,"2025-04-27 02:09:36",144,20
5535,"2025-04-27 02:14:36",146,20
5536,"2025-04-27 02:19:36",144,20
5537,"2025-04-27 02:24:36",141,20
5538,"2025-04-27 02:29:36",142,20
5539,"2025-04-27 02:34:36",140,20
5540,"2025-04-27 02:39:36",146,20
5541,"2025-04-27 02:44:36",142,20
5542,"2025-04-27 02:49:36",143,20
5543,"2025-04-27 02:54:36",148,20
5544,"2025-04-27 02:59:36",143,20
5545,"2025-04-27 03:04:36",143,20
5546,"2025-04-27 03:09:36",142,20
5547,"2025-04-27 03:14:36",139,20
5548,"2025-04-27 03:19:36",139,20
5549,"2025-04-27 03:24:36",137,20
5550,"2025-04-27 03:29:36",134,20
5551,"2025-04-27 03:34:36",136,20
5552,"2025-04-27 03:39:36",140,20
5553,"2025-04-27 03:44:36",140,20
5554,"2025-04-27 03:49:36",141,20
5555,"2025-04-27 03:54:36",142,20
5556,"2025-04-27 03:59:36",143,20
5557,"2025-04-27 04:04:36",146,20
5558,"2025-04-27 04:09:36",141,20
5559,"2025-04-27 04:14:36",141,20
5560,"2025-04-27 04:19:36",NULL,20
5561,"2025-04-27 04:24:36",139,20
5562,"2025-04-27 04:29:36",144,20
5563,"2025-04-27 04:34:36",142,20
5564,"2025-04-27 04:39:36",144,20
5565,"2025-04-27 04:44:36",144,20
5566,"2025-04-27 04:49:36",143,20
5567,"2025-04-27 04:54:36",147,20
5568,"2025-04-27 04:59:36",142,20
5569,"2025-04-27 05:04:36",143,20
5570,"2025-04-27 05:09:36",146,20
5571,"2025-04-27 05:14:36",146,20
5572,"2025-04-27 05:19:36",144,20
5573,"2025-04-27 05:24:36",149,20
5574,"2025-04-27 05:29:36",151,20
5575,"2025-04-27 05:34:36",155,20
5576,"2025-04-27 05:39:36",150,20
5577,"2025-04-27 05:44:36",147,20
5578,"2025-04-27 05:49:36",152,20
5579,"2025-04-27 05:54:36",152,20
5580,"2025-04-27 05:59:36",155,20
5581,"2025-04-27 06:04:36",154,20
5582,"2025-04-27 06:09:36",149,20
5583,"2025-04-27 06:14:36",149,20
5584,"2025-04-27 06:19:36",149,20
5585,"2025-04-27 06:24:36",146,20
5586,"2025-04-27 06:29:36",147,20
5587,"2025-04-27 06:34:36",151,20
5588,"2025-04-27 06:39:36",149,20
5589,"2025-04-27 06:44:36",146,20
5590,"2025-04-27 06:49:36",149,20
5591,"2025-04-27 06:54:36",152,20
5592,"2025-04-27 06:59:36",148,20
5593,"2025-04-27 07:04:36",148,20
5594,"2025-04-27 07:09:36",147,20
5595,"2025-04-27 07:14:36",145,20
5596,"2025-04-27 07:19:36",148,20
5597,"2025-04-27 07:24:36",145,20
5598,"2025-04-27 07:29:36",147,20
5599,"2025-04-27 07:34:36",145,20
5600,"2025-04-27 07:39:36",146,20
5601,"2025-04-27 07:44:36",151,20
5602,"2025-04-27 07:49:36",155,20
5603,"2025-04-27 07:54:36",149,20
5604,"2025-04-27 07:59:36",150,20
5605,"2025-04-27 08:04:36",148,20
5606,"2025-04-27 08:09:36",154,20
5607,"2025-04-27 08:14:36",150,20
5608,"2025-04-27 08:19:36",155,20
5609,"2025-04-27 08:24:36",151,20
5610,"2025-04-27 08:29:36",149,20
5611,"2025-04-27 08:34:36",NULL,20
5612,"2025-04-27 08:39:36",147,20
5613,"2025-04-27 08:44:36",148,20
5614,"2025-04-27 08:49:36",151,20
5615,"2025-04-27 08:54:36",149,20
5616,"2025-04-27 08:59:36",150,20
5617,"2025-04-27 09:04:36",155,20
5618,"2025-04-27 09:09:36",155,20
5619,"2025-04-27 09:14:36",NULL,20
5620,"2025-04-27 09:19:36",156,20
5621,"2025-04-27 09:24:36",158,20
5622,"2025-04-27 09:29:36",161,20
5623,"2025-04-27 09:34:36",161,20
5624,"2025-04-27 09:39:36",165,20
5625,"2025-04-27 09:44:36",163,20
5626,"2025-04-27 09:49:36",160,20
5627,"2025-04-27 09:54:36",167,20
5628,"2025-04-27 09:59:36",168,20
5629,"2025-04-27 10:04:36",167,20
5630,"2025-04-27 10:09:36",170,20
5631,"2025-04-27 10:14:36",NULL,20
5632,"2025-04-27 10:19:36",166,20
5633,"2025-04-27 10:24:36",169,20
5634,"2025-04-27 10:29:36",NULL,20
5635,"2025-04-27 10:34:36",170,20
5636,"2025-04-27 10:39:36",173,20
5637,"2025-04-27 10:44:36",169,20
5638,"2025-04-27 10:49:36",175,20
5639,"2025-04-27 10:54:36",171,20
5640,"2025-04-27 10:59:36",173,20
5641,"2025-04-27 11:04:36",176,20
5642,"2025-04-27 11:09:36",168,20
5643,"2025-04-27 11:14:36",170,20
5644,"2025-04-27 11:19:36",171,20
5645,"2025-04-27 11:24:36",171,20
5646,"2025-04-27 11:29:36",NULL,20
5647,"2025-04-27 11:34:36",NULL,20
5648,"2025-04-27 11:39:36",166,20
5649,"2025-04-27 11:44:36",164,20
5650,"2025-04-27 11:49:36",166,20
5651,"2025-04-27 11:54:36",164,20
5652,"2025-04-27 11:59:36",164,20
5653,"2025-04-27 12:04:36",161,20
5654,"2025-04-27 12:09:36",168,20
5655,"2025-04-27 12:14:36",163,20
5656,"2025-04-27 12:19:36",160,20
5657,"2025-04-27 12:24:36",161,20
5658,"2025-04-27 12:29:36",159,20
5659,"2025-04-27 12:34:36",NULL,20
5660,"2025-04-27 12:39:36",158,20
5661,"2025-04-27 12:44:36",NULL,20
5662,"2025-04-27 12:49:36",160,20
5663,"2025-04-27 12:54:36",158,20
5664,"2025-04-27 12:59:36",158,20
5665,"2025-04-27 13:04:36",154,20
5666,"2025-04-27 13:09:36",160,20
5667,"2025-04-27 13:14:36",160,20
5668,"2025-04-27 13:19:36",160,20
5669,"2025-04-27 13:24:36",162,20
5670,"2025-04-27 13:29:36",169,20
5671,"2025-04-27 13:34:36",168,20
5672,"2025-04-27 13:39:36",167,20
5673,"2025-04-27 13:44:36",NULL,20
5674,"2025-04-27 13:49:36",166,20
5675,"2025-04-27 13:54:36",168,20
5676,"2025-04-27 13:59:36",172,20
5677,"2025-04-27 14:04:36",175,20
5678,"2025-04-27 14:09:36",NULL,20
5679,"2025-04-27 14:14:36",170,20
5680,"2025-04-27 14:19:36",169,20
5681,"2025-04-27 14:24:36",174,20
5682,"2025-04-27 14:29:36",172,20
5683,"2025-04-27 14:34:36",173,20
5684,"2025-04-27 14:39:36",NULL,20
5685,"2025-04-27 14:44:36",177,20
5686,"2025-04-27 14:49:36",174,20
5687,"2025-04-27 14:54:36",176,20
5688,"2025-04-27 14:59:36",177,20
5689,"2025-04-27 15:04:36",175,20
5690,"2025-04-27 15:09:36",172,20
5691,"2025-04-27 15:14:36",175,20
5692,"2025-04-27 15:19:36",177,20
5693,"2025-04-27 15:24:36",178,20
5694,"2025-04-27 15:29:36",180,20
5695,"2025-04-27 15:34:36",NULL,20
5696,"2025-04-27 15:39:36",186,20
5697,"2025-04-27 15:44:36",179,20
5698,"2025-04-27 15:49:36",178,20
5699,"2025-04-27 15:54:36",176,20
5700,"2025-04-27 15:59:36",178,20
5701,"2025-04-27 16:04:36",179,20
5702,"2025-04-27 16:09:36",181,20
5703,"2025-04-27 16:14:36",178,20
5704,"2025-04-27 16:19:36",179,20
5705,"2025-04-27 16:24:36",178,20
5706,"2025-04-27 16:29:36",181,20
5707,"2025-04-27 16:34:36",177,20
5708,"2025-04-27 16:39:36",178,20
5709,"2025-04-27 16:44:36",183,20
5710,"2025-04-27 16:49:36",182,20
5711,"2025-04-27 16:54:36",184,20
5712,"2025-04-27 16:59:36",181,20
5713,"2025-04-27 17:04:36",183,20
5714,"2025-04-27 17:09:36",184,20
5715,"2025-04-27 17:14:36",189,20
5716,"2025-04-27 17:19:36",188,20
5717,"2025-04-27 17:24:36",189,20
5718,"2025-04-27 17:29:36",190,20
5719,"2025-04-27 17:34:36",184,20
5720,"2025-04-27 17:39:36",186,20
5721,"2025-04-27 17:44:36",188,20
5722,"2025-04-27 17:49:36",190,20
5723,"2025-04-27 17:54:36",188,20
5724,"2025-04-27 17:59:36",189,20
5725,"2025-04-27 18:04:36",190,20
5726,"2025-04-27 18:09:36",188,20
5727,"2025-04-27 18:14:36",189,20
5728,"2025-04-27 18:19:36",185,20
5729,"2025-04-27 18:24:36",189,20
5730,"2025-04-27 18:29:36",NULL,20
5731,"2025-04-27 18:34:36",192,20
5732,"2025-04-27 18:39:36",197,20
5733,"2025-04-27 18:44:36",195,20
5734,"2025-04-27 18:49:36",190,20
5735,"2025-04-27 18:54:36",194,20
5736,"2025-04-27 18:59:36",191,20
5737,"2025-04-27 19:04:36",190,20
5738,"2025-04-27 19:09:36",187,20
5739,"2025-04-27 19:14:36",185,20
5740,"2025-04-27 19:19:36",188,20
5741,"2025-04-27 19:24:36",186,20
5742,"2025-04-27 19:29:36",185,20
5743,"2025-04-27 19:34:36",186,20
5744,"2025-04-27 19:39:36",188,20
5745,"2025-04-27 19:44:36",184,20
5746,"2025-04-27 19:49:36",184,20
5747,"2025-04-27 19:54:36",185,20
5748,"2025-04-27 19:59:36",184,20
5749,"2025-04-27 20:04:36",184,20
5750,"2025-04-27 20:09:36",184,20
5751,"2025-04-27 20:14:36",182,20
5752,"2025-04-27 20:19:36",178,20
5753,"2025-04-27 20:24:36",NULL,20
5754,"2025-04-27 20:29:36",173,20
5755,"2025-04-27 20:34:36",174,20
5756,"2025-04-27 20:39:36",170,20
5757,"2025-04-27 20:44:36",174,20
5758,"2025-04-27 20:49:36",176,20
5759,"2025-04-27 20:54:36",173,20
5760,"2025-04-27 20:59:36",175,20
5761,"2025-04-26 21:04:36",177,21
5762,"2025-04-26 21:09:36",177,21
5763,"2025-04-26 21:14:36",174,21
5764,"2025-04-26 21:19:36",178,21
5765,"2025-04-26 21:24:36",177,21
5766,"2025-04-26 21:29:36",178,21
5767,"2025-04-26 21:34:36",179,21
5768,"2025-04-26 21:39:36",177,21
5769,"2025-04-26 21:44:36",180,21
5770,"2025-04-26 21:49:36",180,21
5771,"2025-04-26 21:54:36",181,21
5772,"2025-04-26 21:59:36",186,21
5773,"2025-04-26 22:04:36",183,21
5774,"2025-04-26 22:09:36",181,21
5775,"2025-04-26 22:14:36",184,21
5776,"2025-04-26 22:19:36",186,21
5777,"2025-04-26 22:24:36",191,21
5778,"2025-04-26 22:29:36",190,21
5779,"2025-04-26 22:34:36",191,21
5780,"2025-04-26 22:39:36",191,21
5781,"2025-04-26 22:44:36",192,21
5782,"2025-04-26 22:49:36",195,21
5783,"2025-04-26 22:54:36",191,21
5784,"2025-04-26 22:59:36",190,21
5785,"2025-04-26 23:04:36",189,21
5786,"2025-04-26 23:09:36",187,21
5787,"2025-04-26 23:14:36",190,21
5788,"2025-04-26 23:19:36",186,21
5789,"2025-04-26 23:24:36",186,21
5790,"2025-04-26 23:29:36",189,21
5791,"2025-04-26 23:34:36",188,21
5792,"2025-04-26 23:39:36",185,21
5793,"2025-04-26 23:44:36",183,21
5794,"2025-04-26 23:49:36",185,21
5795,"2025-04-26 23:54:36",185,21
5796,"2025-04-26 23:59:36",181,21
5797,"2025-04-27 00:04:36",183,21
5798,"2025-04-27 00:09:36",183,21
5799,"2025-04-27 00:14:36",184,21
5800,"2025-04-27 00:19:36",183,21
5801,"2025-04-27 00:24:36",182,21
5802,"2025-04-27 00:29:36",181,21
5803,"2025-04-27 00:34:36",186,21
5804,"2025-04-27 00:39:36",188,21
5805,"2025-04-27 00:44:36",188,21
5806,"2025-04-27 00:49:36",185,21
5807,"2025-04-27 00:54:36",186,21
5808,"2025-04-27 00:59:36",190,21
5809,"2025-04-27 01:04:36",NULL,21
5810,"2025-04-27 01:09:36",187,21
5811,"2025-04-27 01:14:36",NULL,21
5812,"2025-04-27 01:19:36",186,21
5813,"2025-04-27 01:24:36",194,21
5814,"2025-04-27 01:29:36",193,21
5815,"2025-04-27 01:34:36",194,21
5816,"2025-04-27 01:39:36",196,21
5817,"2025-04-27 01:44:36",NULL,21
5818,"2025-04-27 01:49:36",193,21
5819,"2025-04-27 01:54:36",193,21
5820,"2025-04-27 01:59:36",NULL,21
5821,"2025-04-27 02:04:36",197,21
5822,"2025-04-27 02:09:36",NULL,21
5823,"2025-04-27 02:14:36",200,21
5824,"2025-04-27 02:19:36",201,21
5825,"2025-04-27 02:24:36",196,21
5826,"2025-04-27 02:29:36",198,21
5827,"2025-04-27 02:34:36",203,21
5828,"2025-04-27 02:39:36",197,21
5829,"2025-04-27 02:44:36",197,21
5830,"2025-04-27 02:49:36",NULL,21
5831,"2025-04-27 02:54:36",195,21
5832,"2025-04-27 02:59:36",198,21
5833,"2025-04-27 03:04:36",200,21
5834,"2025-04-27 03:09:36",193,21
5835,"2025-04-27 03:14:36",198,21
5836,"2025-04-27 03:19:36",192,21
5837,"2025-04-27 03:24:36",193,21
5838,"2025-04-27 03:29:36",194,21
5839,"2025-04-27 03:34:36",199,21
5840,"2025-04-27 03:39:36",193,21
5841,"2025-04-27 03:44:36",198,21
5842,"2025-04-27 03:49:36",199,21
